time,y1,y2,y3
21.830000000000002,0.774414737044778,0.000011861355292393395,0.22557340159992958
21.84,0.7743725398004433,0.000011859099907792073,0.22561560109964893
21.85,0.7743303585978398,0.000011856845918863485,0.2256577845562413
21.86,0.7742881934240096,0.000011854593324145625,0.2256999519826663
21.87,0.7742460442659909,0.000011852342122177577,0.22574210339188697
21.88,0.7742039111108432,0.000011850092311500856,0.2257842387968453
21.89,0.7741617939456436,0.000011847843890659184,0.2258263582104658
21.900000000000002,0.7741196885481637,0.000011845596633564529,0.22586846585520273
21.91,0.7740776033257496,0.000011843350988171273,0.22591055332326224
21.92,0.7740355340546073,0.000011841106728256857,0.2259526248386644
21.93,0.7739934807218781,0.000011838863852373551,0.2259946804142695
21.94,0.7739514433147151,0.000011836622359075586,0.22603672006292583
21.95,0.773909421820294,0.00001183438224691957,0.2260787437974591
21.96,0.7738674162258011,0.000011832143514464076,0.2261207516306844
21.97,0.77382542651844,0.000011829906160269777,0.22616274357539973
21.98,0.7737834526854307,0.000011827670182899516,0.2262047196443864
21.990000000000002,0.7737414947140073,0.000011825435580918142,0.22624667985041175
22,0.7736995483980007,0.00001182320212963854,0.22628862839986966
22.01,0.7736576221131005,0.000011820970274275262,0.2263305569166252
22.02,0.7736157116515849,0.000011818739790008056,0.22637246960862506
22.03,0.7735738170007515,0.000011816510675410172,0.22641436648857313
22.04,0.773531938147913,0.000011814282929056962,0.22645624756915794
22.05,0.7734900750804005,0.000011812056549525955,0.22649811286305002
22.06,0.7734482277855554,0.000011809831535396505,0.22653996238290916
22.07,0.7734063962507385,0.000011807607885250226,0.22658179614137627
22.080000000000002,0.7733645804633277,0.000011805385597670894,0.22662361415107465
22.09,0.7733227804107089,0.000011803164671243941,0.22666541642461985
22.1,0.773280991902648,0.000011800944882668778,0.22670720715246934
22.11,0.7732392232834288,0.00001179872667444828,0.2267489779898968
22.12,0.7731974703612691,0.000011796509823149718,0.2267907331289078
22.13,0.7731557331236194,0.000011794294327366657,0.22683247258205322
22.14,0.7731140115579527,0.000011792080185695647,0.22687419636186162
22.150000000000002,0.77307230565175,0.000011789867396734407,0.22691590448085328
22.16,0.7730306153925105,0.00001178765595908304,0.22695759695153042
22.17,0.772988940767747,0.000011785445871343559,0.2269992737863816
22.18,0.7729472817649893,0.000011783237132120081,0.2270409349978786
22.19,0.7729056383717802,0.000011781029740018673,0.2270825805984798
22.2,0.7728640064136812,0.000011778823473110196,0.22712421476284564
22.21,0.7728223942038239,0.000011776618771213877,0.22716582917740485
22.22,0.7727807975662403,0.000011774415412270086,0.22720742801834742
22.23,0.7727392164885336,0.000011772213394892934,0.22724901129807148
22.240000000000002,0.77269765095833,0.00001177001271769885,0.2272905790289523
22.25,0.7726561009632549,0.000011767813379305623,0.22733213122336582
22.26,0.7726145664909642,0.00001176561537833367,0.2273736678936575
22.27,0.7725730475291219,0.00001176341871340515,0.22741518905216468
22.28,0.7725315440654081,0.000011761223383144217,0.22745669471120872
22.29,0.7724900560875185,0.000011759029386177052,0.22749818488309528
22.3,0.7724485794366874,0.00001175683650193194,0.22753966372681064
22.31,0.7724071223951373,0.000011754645167571756,0.22758112295969513
22.32,0.7723656808025876,0.00001175245516239571,0.22762256674225
22.330000000000002,0.7723242546467908,0.000011750266485037746,0.2276639950867242
22.34,0.7722828439155157,0.00001174807913413388,0.22770540800535016
22.35,0.7722414485965499,0.000011745893108322254,0.22774680551034182
22.36,0.772200068677692,0.000011743708406242822,0.2277881876139018
22.37,0.7721587041467552,0.000011741525026537448,0.22782955432821822
22.38,0.7721173549915693,0.000011739342967850093,0.22787090566546284
22.39,0.7720760211999774,0.000011737162228826538,0.22791224163779375
22.400000000000002,0.7720346986287608,0.000011734982590238363,0.22795356638864891
22.41,0.7719933955294787,0.000011732804486619276,0.22799487166603472
22.42,0.7719521077574105,0.000011730627698613147,0.22803616161489088
22.43,0.7719108353004562,0.000011728452224873473,0.22807743624731888
22.44,0.7718695781465347,0.000011726278064055814,0.22811869557540126
22.45,0.7718283362835758,0.00001172410521481765,0.22815993961120934
22.46,0.7717871096995259,0.000011721933675818363,0.22820116836679827
22.47,0.7717458983823504,0.000011719763445719414,0.22824238185420387
22.48,0.7717047023200158,0.000011717594523183704,0.22828358008546107
22.490000000000002,0.7716635215005164,0.000011715426906876571,0.2283247630725767
22.5,0.7716223517960593,0.000011713260378899182,0.22836593494356178
22.51,0.7715812014277798,0.000011711095371182643,0.22840708747684907
22.52,0.7715400662663903,0.000011708931665701473,0.22844822480194404
22.53,0.7714989462999364,0.000011706769261128345,0.22848934693080244
22.54,0.7714578415164836,0.000011704608156138091,0.2285304538753603
22.55,0.7714167519041061,0.000011702448349407214,0.2285715456475445
22.56,0.7713756774508945,0.000011700289839614159,0.22861262225926585
22.57,0.7713346181449547,0.000011698132625439313,0.22865368372241981
22.580000000000002,0.771293573974404,0.000011695976705564812,0.22869473004889043
22.59,0.7712525449273772,0.000011693822078674854,0.22873576125054418
22.6,0.7712115268913835,0.000011691668528186423,0.2287767814400883
22.61,0.7711705280573709,0.000011689516483454296,0.2288177824261457
22.62,0.7711295443113654,0.000011687365727770097,0.22885876832290686
22.63,0.7710885756415597,0.000011685216259825524,0.22889973914218043
22.64,0.7710476220361561,0.000011683068078313936,0.22894069489576563
22.650000000000002,0.7710066834833743,0.000011680921181930706,0.22898163559544377
22.66,0.7709657599714465,0.000011678775569372986,0.22902256125298417
22.67,0.7709248514886194,0.000011676631239339834,0.22906347188014123
22.68,0.7708839580231521,0.000011674488190532006,0.22910436748865734
22.69,0.770843079563322,0.000011672346421652348,0.22914524809025635
22.7,0.7708022120118181,0.000011670205717420194,0.2291861177824645
22.71,0.7707613635296384,0.000011668066504640034,0.22922696840385695
22.72,0.7707205300180021,0.000011665928567907086,0.22926780405342997
22.73,0.770679711465241,0.000011663791905931489,0.22930862474285313
22.740000000000002,0.7706389078596999,0.000011661656517425172,0.22934943048378267
22.75,0.7705981191897363,0.000011659522401101803,0.2293902212878626
22.76,0.7705573454437227,0.00001165738955567689,0.22943099716672166
22.77,0.7705165866100456,0.000011655257979867892,0.2294717581319745
22.78,0.7704758426771057,0.00001165312767239396,0.22951250419522193
22.79,0.770435113633315,0.000011650998631976041,0.22955323536805305
22.8,0.770394395396429,0.00001164887064462276,0.22959395573292643
22.81,0.7703536960977236,0.000011646744134613666,0.22963465715814174
22.82,0.7703130116534921,0.000011644618887834373,0.22967534372762008
22.830000000000002,0.7702723420522033,0.000011642494903013058,0.2297160154528937
22.84,0.7702316872823406,0.00001164037217887981,0.22975667234548053
22.85,0.7701910473323973,0.00001163825071416636,0.22979731441688853
22.86,0.7701504221909018,0.000011636130507606976,0.2298379416785906
22.87,0.770109811846349,0.00001163401155793586,0.2298785541420931
22.88,0.7700692162872896,0.000011631893863890735,0.22991915181884648
22.89,0.7700286355022743,0.000011629777424210562,0.22995973472030148
22.900000000000002,0.7699880654240027,0.000011627662026180038,0.23000030691397116
22.91,0.7699475141542572,0.000011625548091578878,0.2300408602976512
22.92,0.7699069776242891,0.000011623435407570057,0.23008139894030338
22.93,0.769866455822703,0.000011621323972899647,0.23012192285332414
22.94,0.7698259487381169,0.000011619213786315379,0.23016243204809675
22.95,0.7697854563591641,0.000011617104846566888,0.23020292653598937
22.96,0.7697449786744889,0.000011614997152405422,0.2302434063283587
22.97,0.769704515672751,0.00001161289070258414,0.2302838714365464
22.98,0.769664067342622,0.000011610785495857812,0.2303243218718821
22.990000000000002,0.7696236336727882,0.000011608681530983058,0.23036475764568082
23,0.7695832106107786,0.000011606578596507745,0.2304051828106249
23.01,0.7695428062291069,0.000011604477111736611,0.2304455892937814
23.02,0.7695024164738672,0.000011602376865097158,0.23048598114926772
23.03,0.7694620413337986,0.000011600277855352937,0.23052635838834606
23.04,0.7694216807976513,0.0000115981800812691,0.23056672102226747
23.05,0.769381334854192,0.000011596083541612739,0.23060706906226636
23.06,0.7693410034921992,0.000011593988235152535,0.2306474025195656
23.07,0.769300686700464,0.000011591894160658925,0.2306877214053753
23.080000000000002,0.7692603844677923,0.0000115898013169041,0.23072802573089077
23.09,0.7692200967830024,0.000011587709702661974,0.23076831550729493
23.1,0.7691798196083377,0.000011585619107730898,0.23080859477255458
23.11,0.7691395609872698,0.000011583529948965227,0.23084885548278128
23.12,0.7690993168806174,0.000011581442016044117,0.23088910167736656
23.13,0.7690590872772501,0.000011579355307748223,0.23092933336744212
23.14,0.7690188721660518,0.000011577269822859988,0.23096955056412533
23.150000000000002,0.7689786715359193,0.000011575185560163514,0.23100975327852058
23.16,0.7689384853757624,0.000011573102518444628,0.23104994152171918
23.17,0.7688983136745043,0.000011571020696490886,0.23109011530479917
23.18,0.768858156421081,0.000011568940093091453,0.23113027463882588
23.19,0.7688180136044417,0.000011566860707037271,0.2311704195348513
23.2,0.7687778812014294,0.000011564782329364646,0.23121055401624122
23.21,0.7687377672266966,0.000011562705374501739,0.23125067006792888
23.22,0.7686976676556687,0.000011560629633366615,0.23129077171469792
23.23,0.768657582477349,0.000011558555104756993,0.23133085896754618
23.240000000000002,0.7686175116807505,0.000011556481787472172,0.231370931837462
23.25,0.7685774552548971,0.000011554409680312943,0.23141099033542262
23.26,0.7685374131888307,0.000011552338782082105,0.23145103447238718
23.27,0.7684973854716017,0.000011550269091583827,0.23149106425930668
23.28,0.768457372092275,0.000011548200607624083,0.23153107970711734
23.29,0.768417373039928,0.000011546133329010441,0.23157108082674302
23.3,0.7683773843058928,0.000011544067048004918,0.23161107162705924
23.31,0.7683374138762181,0.000011542002176633132,0.23165104412160525
23.32,0.7682974577408306,0.000011539938507040046,0.2316910023206624
23.330000000000002,0.768257515888863,0.000011537876038040092,0.2317309462350989
23.34,0.7682175883094473,0.000011535814768448589,0.23177087587578424
23.35,0.7681776749917409,0.000011533754697083256,0.23181079125356197
23.36,0.7681377759249108,0.000011531695822763225,0.2318506923792664
23.37,0.7680978910981361,0.000011529638144309255,0.23189057926371962
23.38,0.768058020500607,0.000011527581660543671,0.23193045191773246
23.39,0.7680181641215267,0.000011525526370290429,0.23197031035210303
23.400000000000002,0.7679783179666065,0.000011523472067025039,0.23201015856132642
23.41,0.7679384899935069,0.00001152141916039415,0.23204998858733272
23.42,0.7678986762065432,0.000011519367443757224,0.23208980442601307
23.43,0.7678588765949707,0.000011517316915944903,0.2321296060881134
23.44,0.7678190911480548,0.000011515267575789224,0.23216939358436942
23.45,0.7677793198550726,0.000011513219422123618,0.23220916692550525
23.46,0.7677395627053174,0.00001151117245378379,0.2322489261222288
23.47,0.7676998196880943,0.000011509126669606563,0.23228867118523608
23.48,0.7676600907927155,0.000011507082068430251,0.2323284021252161
23.490000000000002,0.7676203760085111,0.000011505038649095084,0.23236811895283982
23.5,0.7675806713554589,0.000011502996206277927,0.2324078256483348
23.51,0.7675409847630471,0.000011500955147269684,0.23244751428180563
23.52,0.7675013122498674,0.000011498915266632333,0.23248718883486597
23.53,0.7674616538052996,0.000011496876563212474,0.23252684931813716
23.54,0.7674220094187317,0.000011494839035858075,0.2325664957422324
23.55,0.7673823790795665,0.000011492802683418787,0.23260612811775006
23.56,0.7673427627772197,0.000011490767504745923,0.23264574645527555
23.57,0.7673031605011181,0.000011488733498692292,0.2326853507653832
23.580000000000002,0.7672635722406983,0.000011486700664112147,0.23272494105863759
23.59,0.7672239979854124,0.000011484668999861497,0.23276451734558773
23.6,0.7671844337693974,0.000011482638301806789,0.23280408359230081
23.61,0.7671448874941799,0.000011480608974906018,0.23284363189684523
23.62,0.7671053551925225,0.000011478580814911937,0.23288316622666255
23.63,0.7670658368539247,0.000011476553820686724,0.2329226865922546
23.64,0.7670263324678974,0.000011474527991094111,0.23296219300411147
23.650000000000002,0.7669868420239648,0.000011472503324999451,0.23300168547271016
23.66,0.7669473655116625,0.000011470479821269582,0.23304116400851618
23.67,0.7669079029205383,0.000011468457478772916,0.2330806286219829
23.68,0.7668684542401525,0.000011466436296379455,0.23312007932355114
23.69,0.7668290194600765,0.00001146441627296071,0.23315951612365052
23.7,0.7667895946284999,0.000011462397205561024,0.2331989429742945
23.71,0.766750187619206,0.000011460379496828478,0.23323835200129717
23.72,0.7667107944789967,0.000011458362943693724,0.2332777471580596
23.73,0.7666714151975025,0.000011456347545034935,0.23331712845495248
23.740000000000002,0.7666320497643572,0.00001145433329973138,0.2333564959023431
23.75,0.766592698169202,0.000011452320206663688,0.2333958495105914
23.76,0.7665533604016928,0.000011450308264714128,0.23343518929004253
23.77,0.7665140364514973,0.000011448297472766483,0.23347451525102994
23.78,0.7664747263082933,0.00001144628782970596,0.23351382740387702
23.79,0.7664354299617729,0.000011444279334419444,0.23355312575889264
23.8,0.7663961434740706,0.000011442271785117615,0.2335924142541443
23.81,0.7663568746914122,0.000011440265582159943,0.2336316850430056
23.82,0.766317619674578,0.000011438260523645544,0.23367094206489836
23.830000000000002,0.7662783784133073,0.000011436256608467353,0.23371018533008428
23.84,0.7662391508973483,0.000011434253835519625,0.2337494148488162
23.85,0.7661999371164617,0.000011432252203698169,0.23378863063133457
23.86,0.7661607370604224,0.000011430251711900415,0.23382783268786567
23.87,0.7661215507190137,0.000011428252359025175,0.2338670210286273
23.88,0.7660823780820311,0.000011426254143972696,0.23390619566382498
23.89,0.7660432191392842,0.000011424257065644902,0.23394535660365015
23.900000000000002,0.7660040699667494,0.000011422260923407531,0.23398450777232718
23.91,0.7659649383833106,0.000011420266115353861,0.23402364135057405
23.92,0.7659258204635958,0.000011418272440739026,0.23406276126396344
23.93,0.7658867161974624,0.000011416279898470816,0.23410186752263912
23.94,0.7658476255747763,0.000011414288487458517,0.23414096013673627
23.95,0.7658085485854134,0.000011412298206612756,0.23418003911638002
23.96,0.765769485219263,0.000011410309054845766,0.23421910447168212
23.97,0.7657304354662245,0.000011408321031071123,0.23425815621274437
23.98,0.7656913993162126,0.000011406334134204108,0.23429719434965324
23.990000000000002,0.7656523767591472,0.000011404348363161148,0.23433621889248962
24,0.765613363884746,0.000011402363518451908,0.23437523375173555
24.01,0.7655743684847517,0.000011400379995925242,0.2344142311352524
24.02,0.765535386647538,0.00001139839759598086,0.23445321495486607
24.03,0.7654964183630779,0.000011396416317541393,0.23449218522060455
24.04,0.7654574636213514,0.000011394436159530718,0.2345311419424891
24.05,0.7654185224123501,0.000011392457120874135,0.23457008513052904
24.060000000000002,0.7653795947260776,0.000011390479200498455,0.23460901479472188
24.07,0.7653406805525452,0.000011388502397331744,0.23464793094505745
24.080000000000002,0.7653017798817812,0.000011386526710303789,0.23468683359150852
24.09,0.7652628927038206,0.00001138455213834561,0.23472572274404102
24.1,0.7652240151220187,0.000011382578483099719,0.23476460229949825
24.11,0.7651851549011681,0.000011380606138191376,0.23480346449269368
